Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2005-03-07,1.299197678695306,1.3128579864068692,1.2855382828732669,1.2976804971694946,450632000,0.0,0.0,AAPL
2005-03-08,1.2718789089238234,1.2797707055920478,1.2172394965642683,1.2302920818328855,1021451200,0.0,0.0,AAPL
2005-03-09,1.2032757843351471,1.222702882504532,1.1786886070183296,1.1944729089736938,1322465200,0.0,0.0,AAPL
2005-03-10,1.1999374073550082,1.2220963287314477,1.186884819849757,1.2090437412261963,777109200,0.0,0.0,AAPL
2005-03-11,1.220578006641724,1.2321134090993693,1.2081331463671283,1.222399353981018,632830800,0.0,0.0,AAPL
2005-03-14,1.2299886607436317,1.2381847248157856,1.199633881094512,1.2239176034927368,605385200,0.0,0.0,AAPL
2005-03-15,1.2336314021281714,1.2488087900285296,1.221792543092707,1.24334454536438,508608800,0.0,0.0,AAPL
2005-03-16,1.2509338301388906,1.2843237831567131,1.2378812447408944,1.2500226497650146,697813200,0.0,0.0,AAPL
2005-03-17,1.2606468582992216,1.301626870145061,1.2542722438277674,1.2825031280517578,801920000,0.0,0.0,AAPL
2005-03-18,1.3152864703866478,1.3186259117120265,1.290091566483799,1.3040553331375122,940150400,0.0,0.0,AAPL
2005-03-21,1.3140722634728932,1.3347139047317238,1.3010196739844773,1.326517939567566,541128000,0.0,0.0,AAPL
2005-03-22,1.326821012132226,1.3344101630265817,1.2955558625070385,1.3001090288162231,551415200,0.0,0.0,AAPL
2005-03-23,1.2885731842667862,1.3174108760698768,1.2755206019936216,1.2916091680526731,609823200,0.0,0.0,AAPL
2005-03-24,1.3025375291068917,1.305269247016743,1.2900917530059814,1.2900917530059814,352704800,0.0,0.0,AAPL
2005-03-28,1.2976801220461982,1.3040547345814917,1.2891807062131595,1.2910021543502808,275410800,0.0,0.0,AAPL
2005-03-29,1.2919130347056,1.3001090992620905,1.2597368042624055,1.2673250436782837,461356000,0.0,0.0,AAPL
2005-03-30,1.2770392112973694,1.299198031425476,1.2694500593340066,1.299198031425476,394959600,0.0,0.0,AAPL
2005-03-31,1.288573438987196,1.2906983443584352,1.2624683706015585,1.2648966312408447,636134800,0.0,0.0,AAPL
2005-04-01,1.2776462882303452,1.280378817158058,1.2315070879268066,1.241220235824585,641284000,0.0,0.0,AAPL
2005-04-04,1.2442558961831192,1.2539690407506534,1.2190609931346514,1.2472909688949585,580014400,0.0,0.0,AAPL
2005-04-05,1.2512373667216574,1.2821990609779883,1.2472910121513654,1.2715747356414795,556239600,0.0,0.0,AAPL
2005-04-06,1.2870562071917462,1.2995018774019644,1.2794670576884672,1.2849313020706177,414825600,0.0,0.0,AAPL
2005-04-07,1.2849316963460296,1.3280357118911286,1.282503435247459,1.322268009185791,506987600,0.0,0.0,AAPL
2005-04-08,1.3265176696029124,1.349284212354245,1.3216610462670442,1.3277322053909302,649950000,0.0,0.0,AAPL
2005-04-11,1.3401778514719804,1.3432129241368278,1.2721823956355665,1.272485852241516,821662800,0.0,0.0,AAPL
2005-04-12,1.2897880042534078,1.3110365501799344,1.275217428016562,1.2949479818344116,981061200,0.0,0.0,AAPL
2005-04-13,1.303751812638218,1.3049655377414286,1.2260424017851603,1.2457729578018188,1371946800,0.0,0.0,AAPL
2005-04-14,1.1780804442249866,1.2008470761790837,1.1182810785011614,1.1310302019119265,2753192400,0.0,0.0,AAPL
2005-04-15,1.111603484385243,1.1307271252647648,1.0709277394535228,1.0730526447296145,1728087200,0.0,0.0,AAPL
2005-04-18,1.0624283547903113,1.1018903759964,1.0320734760557242,1.0812486410140991,1327177600,0.0,0.0,AAPL
2005-04-19,1.110996670354397,1.1364949280160208,1.088836941926696,1.125870704650879,1081642800,0.0,0.0,AAPL
2005-04-20,1.143172967058313,1.1456012277361876,1.0757844271019732,1.077909231185913,945131600,0.0,0.0,AAPL
2005-04-21,1.1049257095834255,1.1295137031578106,1.0897483172897515,1.1286026239395142,759592400,0.0,0.0,AAPL
2005-04-22,1.1182813461281322,1.1231387786095888,1.059393044979116,1.0776056051254272,839129200,0.0,0.0,AAPL
2005-04-25,1.1076570248521058,1.123745591837891,1.09612253512852,1.1225310564041138,746460400,0.0,0.0,AAPL
2005-04-26,1.1164601424551257,1.138619871625172,1.0964261293905144,1.0985510349273682,810507600,0.0,0.0,AAPL
2005-04-27,1.0894445873016336,1.1037108967977305,1.0779091843902566,1.0912660360336304,613888800,0.0,0.0,AAPL
2005-04-28,1.1015861972588967,1.1031041895540696,1.0697133237927747,1.0788204669952393,575106000,0.0,0.0,AAPL
2005-04-29,1.097336447919658,1.099765519203206,1.069106371961447,1.094604730606079,671630400,0.0,0.0,AAPL
2005-05-02,1.099157961223851,1.112514815665944,1.0933911704493795,1.105836033821106,465920000,0.0,0.0,AAPL
2005-05-03,1.1049251525785015,1.1152460173059482,1.0936940196603342,1.099157452583313,496739600,0.0,0.0,AAPL
2005-05-04,1.0961229203983982,1.1292094224286615,1.0958194637451324,1.1276923418045044,448176400,0.0,0.0,AAPL
2005-05-05,1.1307273127724402,1.1313342260241326,1.1070505021599633,1.1134250164031982,387366000,0.0,0.0,AAPL
2005-05-06,1.119799578472653,1.1331556208938502,1.1167644044327243,1.130423903465271,326247600,0.0,0.0,AAPL
2005-05-09,1.1316387480362582,1.1367987276904714,1.1155501732265662,1.1222281455993652,355695200,0.0,0.0,AAPL
2005-05-10,1.115549578505716,1.1307269645727218,1.1028004526241764,1.105532169342041,440263600,0.0,0.0,AAPL
2005-05-11,1.0684995810646227,1.0827667022468783,1.0050572917875733,1.0809452533721924,2041981200,0.0,0.0,AAPL
2005-05-12,1.0751775774790675,1.0803375557338113,1.032073566853407,1.0360199213027954,970242000,0.0,0.0,AAPL
2005-05-13,1.0381445701904797,1.0694097154323887,1.0341983176525815,1.0554468631744385,702713200,0.0,0.0,AAPL
2005-05-16,1.0490724291747529,1.0836770210906013,1.0481613500713334,1.079123854637146,474294800,0.0,0.0,AAPL
2005-05-17,1.0666779439407224,1.0763918971667423,1.04846457293996,1.0733559131622314,588344400,0.0,0.0,AAPL
2005-05-18,1.0760877663753643,1.1401377762407852,1.062124913061456,1.0879266262054443,636722800,0.0,0.0,AAPL
2005-05-19,1.0861050078358998,1.1437795833282598,1.0861050078358998,1.1398333311080933,793161600,0.0,0.0,AAPL
2005-05-20,1.130727000499598,1.142869315023187,1.1289056533210595,1.1398333311080933,452650800,0.0,0.0,AAPL
2005-05-23,1.1489407706606545,1.211168426296505,1.1489407706606545,1.206918716430664,1042574400,0.0,0.0,AAPL
2005-05-24,1.197508858937027,1.2138999722738582,1.184759731141089,1.205097198486328,593460000,0.0,0.0,AAPL
2005-05-25,1.1990257178432102,1.2126859209444578,1.1935622850573275,1.2075251340866089,396006800,0.0,0.0,AAPL
2005-05-26,1.212382724290854,1.2427374967832767,1.212382724290854,1.2366664409637451,525520800,0.0,0.0,AAPL
2005-05-27,1.2336317754899808,1.2381849425775868,1.2145080279092444,1.2312026023864746,316008000,0.0,0.0,AAPL
2005-05-31,1.234238424598321,1.2366667868126262,1.2014544708339066,1.206918716430664,404205200,0.0,0.0,AAPL
2005-06-01,1.2108648003858078,1.2372733222203938,1.2099536201582988,1.223310470581055,453812800,0.0,0.0,AAPL
2005-06-02,1.2157219146861218,1.223917981288214,1.2020625129303504,1.2154184579849243,373973600,0.0,0.0,AAPL
2005-06-03,1.1583504999308616,1.1710996299796097,1.1465125503455076,1.1607787609100342,956869200,0.0,0.0,AAPL
2005-06-06,1.1635114829346724,1.172617715633408,1.1401380253260691,1.151065707206726,811966400,0.0,0.0,AAPL
2005-06-07,1.1413512887642463,1.1452975408658148,1.106443250089571,1.1091749668121338,745264800,0.0,0.0,AAPL
2005-06-08,1.1119065465332187,1.1307268271971167,1.1100851996338317,1.1207094192504885,404006400,0.0,0.0,AAPL
2005-06-09,1.1231388007801686,1.1516722276556084,1.1176745564194748,1.1428693532943726,390255600,0.0,0.0,AAPL
2005-06-10,1.1352803287721085,1.1352803287721085,1.0782126581718277,1.0870163440704346,678932800,0.0,0.0,AAPL
2005-06-13,1.0894446875410988,1.1113001492357952,1.0873198833539013,1.0897481441497805,435772400,0.0,0.0,AAPL
2005-06-14,1.0903547318348508,1.0973362588203277,1.0851947546954648,1.0927830934524536,347846800,0.0,0.0,AAPL
2005-06-15,1.1191926793682945,1.1322451628400756,1.1018903851737356,1.1270843744277954,563343200,0.0,0.0,AAPL
2005-06-16,1.1289055599049425,1.1559218022001567,1.1176744265052363,1.1528866291046145,547674400,0.0,0.0,AAPL
2005-06-17,1.1677607412223128,1.169885544916306,1.1483327342645075,1.1629033088684082,596125600,0.0,0.0,AAPL
2005-06-20,1.148940542172905,1.1562254247249388,1.1367982269107215,1.1416548490524292,323716400,0.0,0.0,AAPL
2005-06-21,1.1449944795371374,1.1592616010144414,1.1346736111742777,1.14924418926239,370526800,0.0,0.0,AAPL
2005-06-22,1.1613865038369324,1.1717065625075544,1.157743707023964,1.170189380645752,424925200,0.0,0.0,AAPL
2005-06-23,1.1786882382723192,1.2075251159550664,1.173223995000214,1.1805096864700315,674254000,0.0,0.0,AAPL
2005-06-24,1.1865804623715543,1.1874916428232245,1.1437799061281824,1.1462081670761108,410709600,0.0,0.0,AAPL
2005-06-27,1.1182816038135013,1.1565289920124913,1.113424980781338,1.1261742115020752,600171600,0.0,0.0,AAPL
2005-06-28,1.138012796934105,1.1410478689662538,1.1282987426523403,1.132548451423645,350299600,0.0,0.0,AAPL
2005-06-29,1.130120645765532,1.1319420950017267,1.0964263172626372,1.1040154695510864,448358400,0.0,0.0,AAPL
2005-06-30,1.111299924936228,1.1279953037396964,1.102193594165911,1.1173710823059082,418390000,0.0,0.0,AAPL
2005-07-01,1.1179778720326146,1.1222275807865336,1.1015859500998364,1.1079604625701904,250000800,0.0,0.0,AAPL
2005-07-05,1.109478364880032,1.1580466057449097,1.1079603730480978,1.1528866291046145,454269200,0.0,0.0,AAPL
2005-07-06,1.1446912801339786,1.1583506808903037,1.1292095181661737,1.1349772214889526,394626400,0.0,0.0,AAPL
2005-07-07,1.1173717186292285,1.1462085167046434,1.1170682619089822,1.1422631740570068,383723200,0.0,0.0,AAPL
2005-07-08,1.1495475549624627,1.161993328961194,1.1374053388983607,1.161082148551941,290735200,0.0,0.0,AAPL
2005-07-11,1.1647251337967668,1.1732245539619386,1.1468159235574502,1.1565290689468384,388788400,0.0,0.0,AAPL
2005-07-12,1.160475405599526,1.16563619475809,1.1507622603617569,1.1607787609100342,387038400,0.0,0.0,AAPL
2005-07-13,1.1622970788189118,1.1686716962890484,1.1504583153494587,1.1641185283660889,684835200,0.0,0.0,AAPL
2005-07-14,1.238184465349797,1.2752173090255727,1.2211856301947437,1.236969828605652,2096060400,0.0,0.0,AAPL
2005-07-15,1.243647988941746,1.2618613608372018,1.2281671446340523,1.2612545490264893,687682800,0.0,0.0,AAPL
2005-07-18,1.2570052466801382,1.277949531803729,1.2557906094551026,1.2594335079193115,586297600,0.0,0.0,AAPL
2005-07-19,1.2603436595742994,1.3122513609712363,1.24668426075752,1.3110368251800537,671062000,0.0,0.0,AAPL
2005-07-20,1.3010194403036368,1.3295536862257142,1.294644824392282,1.324392795562744,453395600,0.0,0.0,AAPL
2005-07-21,1.3265174459461375,1.3368383133955193,1.3022337254346583,1.314071774482727,404264000,0.0,0.0,AAPL
2005-07-22,1.3186259737650876,1.3356248140335083,1.3171079813414324,1.3356248140335083,301106400,0.0,0.0,AAPL
